customer_id,recency_days,recency_score,purchase_count,frequency_score,total_revenue,monetary_score,rfm_total_score,customer_segment
CUST0001377,46,4,14,4,12551.79,4,12,High-Value Loyal
CUST0001378,10,5,13,3,15059.5,5,13,High-Value Loyal
CUST0001379,66,4,14,4,9530.75,3,11,Loyal Frequent
CUST0001380,34,4,13,3,10710.7,4,11,High-Value Loyal
CUST0001381,45,4,8,2,1128.6799999999998,1,7,Standard Loyal
CUST0001382,11,5,17,4,11995.240000000002,4,13,Champions
CUST0001383,80,4,9,2,4729.23,2,8,Standard Loyal
CUST0001384,35,4,10,3,8149.3,3,10,Standard Loyal
CUST0001385,37,4,15,4,12536.42,4,12,High-Value Loyal
CUST0001386,32,4,14,4,7322.57,3,11,Loyal Frequent
CUST0001387,42,4,8,2,1827.2,1,7,Standard Loyal
CUST0001388,1,5,8,2,3215.43,1,8,Standard Loyal
CUST0001389,42,4,18,5,10228.67,3,12,Loyal Frequent
CUST0001390,96,3,9,2,16927.16,5,10,High-Value Loyal
CUST0001391,3,5,9,2,4013.48,1,8,Standard Loyal
CUST0001392,0,5,17,4,4274.26,1,10,Loyal Frequent
CUST0001393,16,5,7,2,2357.1499999999996,1,8,Standard Loyal
CUST0001394,18,5,12,3,11717.130000000001,4,12,High-Value Loyal
CUST0001395,17,5,11,3,17202.46,5,13,High-Value Loyal
CUST0001396,15,5,8,2,3034.74,1,8,Standard Loyal
CUST0001397,61,4,12,3,9890.369999999999,3,10,Standard Loyal
CUST0001398,94,3,12,3,8208.400000000001,3,9,Standard Loyal
CUST0001399,3,5,12,3,5233.01,2,10,Standard Loyal
CUST0001400,79,4,7,2,2271.4,1,7,Standard Loyal
CUST0001401,127,3,7,2,7175.84,3,8,Standard Loyal
CUST0001402,39,4,10,3,6683.72,2,9,Standard Loyal
CUST0001403,2,5,17,4,8353.23,3,12,Loyal Frequent
CUST0001404,10,5,16,4,4733.37,2,11,Loyal Frequent
CUST0001405,125,3,12,3,5992.49,2,8,Standard Loyal
CUST0001406,5,5,19,5,17271.03,5,15,Champions
CUST0001407,1,5,7,2,5789.58,2,9,Standard Loyal
CUST0001408,12,5,11,3,7267.639999999999,3,11,Standard Loyal
CUST0001409,2,5,14,4,7566.46,3,12,Loyal Frequent
CUST0001410,157,3,7,2,3265.12,1,6,Standard Loyal
CUST0001411,25,5,12,3,8171.37,3,11,Standard Loyal
CUST0001412,118,3,12,3,12214.44,4,10,High-Value Loyal
CUST0001413,125,3,8,2,1530.81,1,6,Standard Loyal
CUST0001414,87,4,11,3,7111.0199999999995,2,9,Standard Loyal
CUST0001415,13,5,14,4,1883.62,1,10,Loyal Frequent
CUST0001416,61,4,18,5,15093.43,5,14,Champions
CUST0001417,8,5,19,5,22249.129999999997,5,15,Champions
CUST0001418,24,5,13,3,3503.07,1,9,Standard Loyal
CUST0001419,3,5,10,3,7343.6,3,11,Standard Loyal
CUST0001420,8,5,17,4,12059.76,4,13,Champions
CUST0001421,5,5,14,4,9322.5,3,12,Loyal Frequent
CUST0001422,2,5,5,2,1716.85,1,8,Standard Loyal
CUST0001423,127,3,8,2,897.47,1,6,Standard Loyal
CUST0001424,9,5,17,4,17029.04,5,14,Champions
CUST0001425,119,3,9,2,6949.0,2,7,Standard Loyal
CUST0001426,53,4,7,2,3529.95,1,7,Standard Loyal
CUST0001427,71,4,13,3,3446.13,1,8,Standard Loyal
CUST0001428,56,4,8,2,7751.379999999999,3,9,Standard Loyal
CUST0001429,109,3,13,3,4004.92,1,7,Standard Loyal
CUST0001430,24,5,15,4,11013.3,4,13,Champions
CUST0001431,49,4,15,4,6415.139999999999,2,10,Loyal Frequent
CUST0001432,41,4,7,2,4124.25,1,7,Standard Loyal
CUST0001433,46,4,14,4,5936.95,2,10,Loyal Frequent
CUST0001434,19,5,15,4,2786.96,1,10,Loyal Frequent
CUST0001435,98,3,9,2,3374.26,1,6,Standard Loyal
CUST0001436,9,5,9,2,1586.13,1,8,Standard Loyal
CUST0001437,13,5,20,5,9904.11,3,13,Champions
CUST0001438,12,5,14,4,4924.76,2,11,Loyal Frequent
CUST0001439,14,5,15,4,7829.28,3,12,Loyal Frequent
CUST0001440,31,4,13,3,5035.78,2,9,Standard Loyal
CUST0001441,4,5,12,3,7334.7,3,11,Standard Loyal
CUST0001442,7,5,11,3,5228.96,2,10,Standard Loyal
CUST0001443,104,3,8,2,2401.7,1,6,Standard Loyal
CUST0001444,2,5,10,3,15953.99,5,13,High-Value Loyal
CUST0001445,24,5,12,3,5277.12,2,10,Standard Loyal
CUST0001446,3,5,9,2,5823.93,2,9,Standard Loyal
CUST0001447,34,4,12,3,12571.75,4,11,High-Value Loyal
CUST0001448,27,5,14,4,8900.33,3,12,Loyal Frequent
CUST0001449,1,5,14,4,13460.52,4,13,Champions
CUST0001450,61,4,10,3,2512.68,1,8,Standard Loyal
CUST0001451,99,3,6,2,9877.75,3,8,Standard Loyal
CUST0001452,23,5,11,3,7969.77,3,11,Standard Loyal
CUST0001453,6,5,10,3,10994.31,4,12,High-Value Loyal
CUST0001454,166,3,11,3,16423.940000000002,5,11,High-Value Loyal
CUST0001455,33,4,15,4,20625.03,5,13,Champions
CUST0001456,128,3,10,3,12808.45,4,10,High-Value Loyal
CUST0001457,0,5,13,3,15898.9,5,13,High-Value Loyal
CUST0001458,56,4,13,3,7156.01,2,9,Standard Loyal
CUST0001459,81,4,15,4,11397.41,4,12,High-Value Loyal
CUST0001460,25,5,14,4,8246.36,3,12,Loyal Frequent
CUST0001461,47,4,12,3,4995.55,2,9,Standard Loyal
CUST0001462,28,5,11,3,8792.47,3,11,Standard Loyal
CUST0001463,4,5,17,4,7920.18,3,12,Loyal Frequent
CUST0001464,28,5,20,5,15612.99,5,15,Champions
CUST0001465,19,5,13,3,4464.1,2,10,Standard Loyal
CUST0001466,37,4,12,3,14720.14,4,11,High-Value Loyal
CUST0001467,87,4,15,4,10852.93,4,12,High-Value Loyal
CUST0001468,9,5,10,3,9797.119999999999,3,11,Standard Loyal
CUST0001469,2,5,12,3,6952.6,2,10,Standard Loyal
CUST0001470,7,5,13,3,10188.25,3,11,Standard Loyal
CUST0001471,89,4,9,2,2673.92,1,7,Standard Loyal
CUST0001472,55,4,11,3,4085.1400000000003,1,8,Standard Loyal
CUST0001473,137,3,10,3,2593.38,1,7,Standard Loyal
CUST0001474,7,5,13,3,12404.189999999999,4,12,High-Value Loyal
CUST0001475,100,3,13,3,10824.23,4,10,High-Value Loyal
CUST0001476,12,5,16,4,7139.6,2,11,Loyal Frequent
CUST0001477,48,4,17,4,11078.33,4,12,High-Value Loyal
CUST0001478,125,3,10,3,7376.65,3,9,Standard Loyal
CUST0001479,32,4,11,3,12187.210000000001,4,11,High-Value Loyal
CUST0001480,6,5,12,3,9841.130000000001,3,11,Standard Loyal
CUST0001481,13,5,10,3,3148.61,1,9,Standard Loyal
CUST0001482,16,5,14,4,3864.32,1,10,Loyal Frequent
CUST0001483,45,4,8,2,10088.85,3,9,Standard Loyal
CUST0001484,81,4,14,4,12080.94,4,12,High-Value Loyal
CUST0001485,31,4,17,4,7315.870000000001,3,11,Loyal Frequent
CUST0001486,9,5,16,4,11215.29,4,13,Champions
CUST0001487,21,5,16,4,6990.35,2,11,Loyal Frequent
CUST0001488,44,4,12,3,13690.11,4,11,High-Value Loyal
CUST0001489,6,5,13,3,9260.66,3,11,Standard Loyal
CUST0001490,25,5,18,5,9557.3,3,13,Champions
CUST0001491,40,4,9,2,3861.6,1,7,Standard Loyal
CUST0001492,53,4,12,3,10348.68,3,10,Standard Loyal
CUST0001493,0,5,11,3,11074.109999999999,4,12,High-Value Loyal
CUST0001494,2,5,13,3,8333.35,3,11,Standard Loyal
CUST0001495,7,5,14,4,8888.14,3,12,Loyal Frequent
CUST0001496,1,5,17,4,8716.720000000001,3,12,Loyal Frequent
CUST0001497,58,4,9,2,4893.509999999999,2,8,Standard Loyal
CUST0001498,47,4,16,4,3980.47,1,9,Loyal Frequent
CUST0001499,0,5,11,3,7034.16,2,10,Standard Loyal
CUST0001500,124,3,8,2,4624.46,2,7,Standard Loyal
CUST0001501,84,4,10,3,9959.79,3,10,Standard Loyal
CUST0001502,126,3,9,2,5288.6,2,7,Standard Loyal
CUST0001503,53,4,12,3,4059.49,1,8,Standard Loyal
CUST0001504,21,5,10,3,5834.83,2,10,Standard Loyal
CUST0001505,32,4,18,5,10836.39,4,13,Champions
CUST0001506,24,5,14,4,13550.52,4,13,Champions
CUST0001507,20,5,15,4,9307.18,3,12,Loyal Frequent
CUST0001508,31,4,10,3,3701.25,1,8,Standard Loyal
CUST0001509,94,3,9,2,16503.059999999998,5,10,High-Value Loyal
CUST0001510,10,5,11,3,3045.5499999999997,1,9,Standard Loyal
CUST0001511,9,5,13,3,7452.28,3,11,Standard Loyal
CUST0001512,9,5,11,3,4141.88,1,9,Standard Loyal
CUST0001513,45,4,11,3,5691.74,2,9,Standard Loyal
CUST0001514,91,3,8,2,4685.089999999999,2,7,Standard Loyal
CUST0001515,66,4,7,2,2894.68,1,7,Standard Loyal
CUST0001516,12,5,14,4,7387.71,3,12,Loyal Frequent
CUST0001517,15,5,9,2,4924.82,2,9,Standard Loyal
CUST0001518,31,4,11,3,7892.52,3,10,Standard Loyal
CUST0001519,9,5,16,4,21654.940000000002,5,14,Champions
CUST0001520,26,5,8,2,8184.33,3,10,Standard Loyal
CUST0001521,4,5,16,4,7820.64,3,12,Loyal Frequent
CUST0001522,25,5,11,3,5497.4,2,10,Standard Loyal
CUST0001523,36,4,11,3,3668.27,1,8,Standard Loyal
CUST0001524,25,5,17,4,14177.04,4,13,Champions
CUST0001525,0,5,9,2,5392.18,2,9,Standard Loyal
CUST0001526,47,4,8,2,7380.32,3,9,Standard Loyal
CUST0001527,33,4,7,2,4798.55,2,8,Standard Loyal
CUST0001528,6,5,9,2,10530.58,3,10,Standard Loyal
CUST0001529,19,5,16,4,3014.96,1,10,Loyal Frequent
CUST0001530,18,5,12,3,7200.6900000000005,3,11,Standard Loyal
CUST0001531,11,5,16,4,13318.32,4,13,Champions
CUST0001532,13,5,13,3,4395.139999999999,2,10,Standard Loyal
CUST0001533,0,5,9,2,4842.91,2,9,Standard Loyal
CUST0001534,108,3,9,2,4957.54,2,7,Standard Loyal
CUST0001535,19,5,10,3,2576.27,1,9,Standard Loyal
CUST0001536,33,4,12,3,7132.8,2,9,Standard Loyal
CUST0001537,63,4,6,2,6460.5,2,8,Standard Loyal
CUST0001538,24,5,11,3,10895.53,4,12,High-Value Loyal
CUST0001539,63,4,11,3,1023.39,1,8,Standard Loyal
CUST0001540,32,4,14,4,7285.71,3,11,Loyal Frequent
CUST0001541,81,4,10,3,6439.0,2,9,Standard Loyal
CUST0001542,48,4,12,3,5477.099999999999,2,9,Standard Loyal
CUST0001543,0,5,11,3,11167.91,4,12,High-Value Loyal
CUST0001544,11,5,18,5,12245.09,4,14,Champions
CUST0001545,56,4,19,5,10761.52,4,13,Champions
CUST0001546,6,5,10,3,6379.33,2,10,Standard Loyal
CUST0001547,49,4,13,3,5097.71,2,9,Standard Loyal
CUST0001548,42,4,17,4,6836.99,2,10,Loyal Frequent
CUST0001549,115,3,14,4,8304.72,3,10,Loyal Frequent
CUST0001550,0,5,9,2,3986.6000000000004,1,8,Standard Loyal
CUST0001551,13,5,10,3,6448.84,2,10,Standard Loyal
CUST0001552,17,5,12,3,8478.82,3,11,Standard Loyal
CUST0001553,76,4,17,4,11053.74,4,12,High-Value Loyal
CUST0001554,97,3,11,3,4985.16,2,8,Standard Loyal
CUST0001555,11,5,19,5,9593.539999999999,3,13,Champions
CUST0001556,2,5,15,4,12275.359999999999,4,13,Champions
CUST0001557,35,4,15,4,8458.119999999999,3,11,Loyal Frequent
CUST0001558,33,4,7,2,1127.76,1,7,Standard Loyal
CUST0001559,191,2,7,2,10876.39,4,8,At-Risk High-Value
CUST0001560,9,5,7,2,3764.2799999999997,1,8,Standard Loyal
CUST0001561,82,4,6,2,3791.3100000000004,1,7,Standard Loyal
CUST0001562,104,3,7,2,12721.08,4,9,High-Value Loyal
CUST0001563,121,3,6,2,1081.95,1,6,Standard Loyal
CUST0001564,18,5,14,4,11080.08,4,13,Champions
CUST0001565,6,5,11,3,4420.1,2,10,Standard Loyal
CUST0001566,32,4,17,4,6564.13,2,10,Loyal Frequent
CUST0001567,1,5,15,4,7442.49,3,12,Loyal Frequent
CUST0001568,56,4,13,3,7161.83,3,10,Standard Loyal
CUST0001569,63,4,12,3,7106.09,2,9,Standard Loyal
CUST0001570,20,5,13,3,8782.66,3,11,Standard Loyal
CUST0001571,14,5,11,3,4709.38,2,10,Standard Loyal
CUST0001572,25,5,13,3,10283.82,3,11,Standard Loyal
CUST0001573,9,5,13,3,10283.02,3,11,Standard Loyal
CUST0001574,23,5,13,3,9531.52,3,11,Standard Loyal
CUST0001575,70,4,10,3,2635.59,1,8,Standard Loyal
CUST0001576,3,5,14,4,12949.19,4,13,Champions
CUST0001577,11,5,12,3,4637.15,2,10,Standard Loyal
CUST0001578,80,4,20,5,16372.56,5,14,Champions
CUST0001579,86,4,10,3,1405.3899999999999,1,8,Standard Loyal
CUST0001580,33,4,11,3,3247.96,1,8,Standard Loyal
CUST0001581,0,5,11,3,6582.0599999999995,2,10,Standard Loyal
CUST0001582,93,3,10,3,12674.65,4,10,High-Value Loyal
CUST0001583,2,5,9,2,4472.82,2,9,Standard Loyal
CUST0001584,15,5,9,2,7877.07,3,10,Standard Loyal
CUST0001585,16,5,10,3,7787.01,3,11,Standard Loyal
CUST0001586,6,5,14,4,9907.85,3,12,Loyal Frequent
CUST0001587,10,5,10,3,3333.08,1,9,Standard Loyal
CUST0001588,59,4,8,2,3631.41,1,7,Standard Loyal
CUST0001589,53,4,10,3,5071.31,2,9,Standard Loyal
CUST0001590,2,5,11,3,1276.69,1,9,Standard Loyal
CUST0001591,61,4,8,2,3055.95,1,7,Standard Loyal
CUST0001592,122,3,8,2,1931.3600000000001,1,6,Standard Loyal
CUST0001593,47,4,10,3,3762.9900000000002,1,8,Standard Loyal
CUST0001594,59,4,9,2,8643.69,3,9,Standard Loyal
CUST0001595,66,4,16,4,18071.36,5,13,Champions
CUST0001596,6,5,15,4,13744.64,4,13,Champions
CUST0001597,14,5,14,4,5445.75,2,11,Loyal Frequent
CUST0001598,91,3,14,4,9080.58,3,10,Loyal Frequent
CUST0001599,38,4,10,3,3835.53,1,8,Standard Loyal
CUST0001600,119,3,9,2,2360.0099999999998,1,6,Standard Loyal
CUST0001601,37,4,11,3,18674.19,5,12,High-Value Loyal
CUST0001602,0,5,14,4,3429.23,1,10,Loyal Frequent
CUST0001603,53,4,12,3,6430.889999999999,2,9,Standard Loyal
CUST0001604,95,3,8,2,6744.78,2,7,Standard Loyal
CUST0001605,39,4,10,3,9937.25,3,10,Standard Loyal
CUST0001606,2,5,9,2,9139.53,3,10,Standard Loyal
CUST0001607,69,4,18,5,27027.19,5,14,Champions
CUST0001608,63,4,20,5,12924.76,4,13,Champions
CUST0001609,1,5,14,4,13381.109999999999,4,13,Champions
CUST0001610,43,4,12,3,6131.07,2,9,Standard Loyal
CUST0001611,55,4,5,2,2078.79,1,7,Standard Loyal
CUST0001612,29,5,15,4,9576.14,3,12,Loyal Frequent
CUST0001613,16,5,15,4,11047.52,4,13,Champions
CUST0001614,40,4,16,4,10845.16,4,12,High-Value Loyal
CUST0001615,38,4,10,3,4290.2,1,8,Standard Loyal
CUST0001616,27,5,9,2,6031.139999999999,2,9,Standard Loyal
CUST0001617,78,4,12,3,4369.64,1,8,Standard Loyal
CUST0001618,36,4,8,2,9681.81,3,9,Standard Loyal
CUST0001619,3,5,17,4,14445.64,4,13,Champions
CUST0001620,114,3,9,2,3743.92,1,6,Standard Loyal
CUST0001621,16,5,13,3,2362.7,1,9,Standard Loyal
CUST0001622,11,5,12,3,15619.49,5,13,High-Value Loyal
CUST0001623,0,5,14,4,5039.98,2,11,Loyal Frequent
CUST0001624,12,5,12,3,2727.05,1,9,Standard Loyal
CUST0001625,0,5,14,4,4090.96,1,10,Loyal Frequent
CUST0001626,67,4,10,3,3181.7799999999997,1,8,Standard Loyal
CUST0001627,88,4,12,3,16317.26,5,12,High-Value Loyal
CUST0001628,17,5,11,3,13772.43,4,12,High-Value Loyal
CUST0001629,26,5,12,3,8336.8,3,11,Standard Loyal
CUST0001630,82,4,9,2,2414.62,1,7,Standard Loyal
CUST0001631,65,4,14,4,8965.59,3,11,Loyal Frequent
CUST0001632,16,5,9,2,4331.14,1,8,Standard Loyal
CUST0001633,87,4,11,3,7444.17,3,10,Standard Loyal
CUST0001634,25,5,6,2,3789.71,1,8,Standard Loyal
CUST0001635,27,5,10,3,9360.22,3,11,Standard Loyal
CUST0001636,69,4,12,3,7469.77,3,10,Standard Loyal
CUST0001637,85,4,6,2,2049.07,1,7,Standard Loyal
CUST0001638,20,5,10,3,5508.0,2,10,Standard Loyal
CUST0001639,156,3,10,3,8014.73,3,9,Standard Loyal
CUST0001640,84,4,11,3,4300.5599999999995,1,8,Standard Loyal
CUST0001641,58,4,15,4,9414.28,3,11,Loyal Frequent
CUST0001642,82,4,9,2,7178.5199999999995,3,9,Standard Loyal
CUST0001643,25,5,7,2,1839.0900000000001,1,8,Standard Loyal
CUST0001644,154,3,9,2,1668.85,1,6,Standard Loyal
CUST0001645,42,4,9,2,6480.58,2,8,Standard Loyal
CUST0001646,82,4,12,3,7910.57,3,10,Standard Loyal
CUST0001647,7,5,15,4,10966.8,4,13,Champions
CUST0001648,126,3,8,2,7721.990000000001,3,8,Standard Loyal
CUST0001649,21,5,8,2,4911.26,2,9,Standard Loyal
CUST0001650,126,3,13,3,3626.21,1,7,Standard Loyal
CUST0001651,43,4,9,2,5821.58,2,8,Standard Loyal
CUST0001652,35,4,9,2,4740.49,2,8,Standard Loyal
CUST0001653,25,5,12,3,18171.75,5,13,High-Value Loyal
CUST0001654,148,3,5,2,5705.469999999999,2,7,Standard Loyal
CUST0001655,19,5,19,5,11503.1,4,14,Champions
CUST0001656,18,5,15,4,19299.62,5,14,Champions
CUST0001657,59,4,8,2,881.9,1,7,Standard Loyal
CUST0001658,29,5,4,2,1992.1,1,8,Standard Loyal
CUST0001659,87,4,11,3,14496.49,4,11,High-Value Loyal
CUST0001660,13,5,18,5,13173.71,4,14,Champions
CUST0001661,82,4,14,4,18177.68,5,13,Champions
CUST0001662,35,4,11,3,4553.87,2,9,Standard Loyal
CUST0001663,103,3,11,3,5353.72,2,8,Standard Loyal
CUST0001664,141,3,9,2,7898.66,3,8,Standard Loyal
CUST0001665,17,5,14,4,5508.64,2,11,Loyal Frequent
CUST0001666,45,4,17,4,12154.3,4,12,High-Value Loyal
CUST0001667,3,5,13,3,8941.28,3,11,Standard Loyal
CUST0001668,4,5,13,3,2680.17,1,9,Standard Loyal
CUST0001669,29,5,13,3,3829.2200000000003,1,9,Standard Loyal
CUST0001670,74,4,10,3,5941.06,2,9,Standard Loyal
CUST0001671,111,3,9,2,4642.01,2,7,Standard Loyal
CUST0001672,85,4,14,4,14207.220000000001,4,12,High-Value Loyal
CUST0001673,28,5,8,2,5836.1,2,9,Standard Loyal
CUST0001674,52,4,9,2,2465.5699999999997,1,7,Standard Loyal
CUST0001675,53,4,11,3,9329.65,3,10,Standard Loyal
CUST0001676,94,3,5,2,6441.66,2,7,Standard Loyal
CUST0001677,17,5,12,3,2341.53,1,9,Standard Loyal
CUST0001678,97,3,12,3,4404.320000000001,2,8,Standard Loyal
CUST0001679,56,4,8,2,3962.68,1,7,Standard Loyal
CUST0001680,142,3,3,2,1856.98,1,6,Standard Loyal
CUST0001681,57,4,9,2,2208.04,1,7,Standard Loyal
CUST0001682,11,5,11,3,9019.35,3,11,Standard Loyal
CUST0001683,19,5,19,5,24991.34,5,15,Champions
CUST0001684,102,3,11,3,12530.88,4,10,High-Value Loyal
CUST0001685,35,4,13,3,9797.960000000001,3,10,Standard Loyal
CUST0001686,27,5,13,3,3442.2000000000003,1,9,Standard Loyal
CUST0001687,40,4,20,5,17443.1,5,14,Champions
CUST0001688,70,4,8,2,6457.530000000001,2,8,Standard Loyal
CUST0001689,23,5,14,4,8902.8,3,12,Loyal Frequent
CUST0001690,17,5,14,4,3407.9300000000003,1,10,Loyal Frequent
CUST0001691,45,4,10,3,4447.54,2,9,Standard Loyal
CUST0001692,46,4,12,3,9332.619999999999,3,10,Standard Loyal
CUST0001693,3,5,6,2,4333.3,1,8,Standard Loyal
CUST0001694,30,5,9,2,2597.7000000000003,1,8,Standard Loyal
CUST0001695,9,5,12,3,6998.9400000000005,2,10,Standard Loyal
CUST0001696,1,5,14,4,2227.96,1,10,Loyal Frequent
CUST0001697,42,4,10,3,13915.8,4,11,High-Value Loyal
CUST0001698,21,5,15,4,18081.89,5,14,Champions
CUST0001699,13,5,9,2,7447.03,3,10,Standard Loyal
CUST0001700,54,4,20,5,8972.95,3,12,Loyal Frequent
CUST0001701,123,3,9,2,6711.02,2,7,Standard Loyal
CUST0001702,51,4,7,2,7149.3099999999995,2,8,Standard Loyal
CUST0001703,44,4,9,2,3187.56,1,7,Standard Loyal
CUST0001704,54,4,13,3,2445.11,1,8,Standard Loyal
CUST0001705,54,4,13,3,9779.23,3,10,Standard Loyal
CUST0001706,30,5,8,2,8159.450000000001,3,10,Standard Loyal
CUST0001707,32,4,9,2,3446.34,1,7,Standard Loyal
CUST0001708,11,5,11,3,6118.41,2,10,Standard Loyal
CUST0001709,11,5,14,4,7717.89,3,12,Loyal Frequent
CUST0001710,28,5,10,3,8793.8,3,11,Standard Loyal
CUST0001711,28,5,15,4,9563.17,3,12,Loyal Frequent
CUST0001712,13,5,13,3,14370.070000000002,4,12,High-Value Loyal
CUST0001713,29,5,14,4,3288.15,1,10,Loyal Frequent
CUST0001714,2,5,18,5,4364.61,1,11,Loyal Frequent
CUST0001715,90,4,12,3,9541.8,3,10,Standard Loyal
CUST0001716,129,3,10,3,4110.7300000000005,1,7,Standard Loyal
CUST0001717,42,4,10,3,13760.15,4,11,High-Value Loyal
CUST0001718,40,4,10,3,11035.02,4,11,High-Value Loyal
CUST0001719,3,5,9,2,8259.82,3,10,Standard Loyal
CUST0001720,24,5,15,4,9041.2,3,12,Loyal Frequent
CUST0001721,47,4,11,3,7271.46,3,10,Standard Loyal
CUST0001722,113,3,13,3,14199.16,4,10,High-Value Loyal
CUST0001723,18,5,8,2,3558.5,1,8,Standard Loyal
CUST0001724,53,4,14,4,3698.5,1,9,Loyal Frequent
CUST0001725,13,5,16,4,7730.33,3,12,Loyal Frequent
CUST0001726,89,4,8,2,1678.94,1,7,Standard Loyal
CUST0001727,113,3,8,2,951.67,1,6,Standard Loyal
CUST0001728,60,4,13,3,9474.07,3,10,Standard Loyal
CUST0001729,83,4,11,3,4166.4,1,8,Standard Loyal
CUST0001730,15,5,14,4,11593.46,4,13,Champions
CUST0001731,3,5,12,3,7625.5,3,11,Standard Loyal
CUST0001732,13,5,13,3,9945.199999999999,3,11,Standard Loyal
CUST0001733,5,5,10,3,4272.4,1,9,Standard Loyal
CUST0001734,30,5,8,2,1830.65,1,8,Standard Loyal
CUST0001735,220,2,4,2,1130.78,1,5,At-Risk Standard
CUST0001736,9,5,19,5,22003.08,5,15,Champions
CUST0001737,0,5,12,3,14011.7,4,12,High-Value Loyal
CUST0001738,36,4,10,3,515.77,1,8,Standard Loyal
CUST0001739,17,5,16,4,9054.07,3,12,Loyal Frequent
CUST0001740,44,4,11,3,1919.06,1,8,Standard Loyal
CUST0001741,162,3,9,2,8424.119999999999,3,8,Standard Loyal
CUST0001742,41,4,6,2,1704.38,1,7,Standard Loyal
CUST0001743,24,5,10,3,7896.96,3,11,Standard Loyal
CUST0001744,33,4,16,4,7086.0199999999995,2,10,Loyal Frequent
CUST0001745,48,4,10,3,9120.94,3,10,Standard Loyal
CUST0001746,10,5,9,2,2847.16,1,8,Standard Loyal
CUST0001747,96,3,10,3,13323.23,4,10,High-Value Loyal
CUST0001748,90,4,10,3,3559.04,1,8,Standard Loyal
CUST0001749,8,5,17,4,6375.03,2,11,Loyal Frequent
CUST0001750,0,5,13,3,4040.93,1,9,Standard Loyal
CUST0001751,2,5,12,3,8988.300000000001,3,11,Standard Loyal
CUST0001752,14,5,15,4,12104.050000000001,4,13,Champions
CUST0001753,80,4,13,3,1969.57,1,8,Standard Loyal
CUST0001754,8,5,11,3,6028.82,2,10,Standard Loyal
CUST0001755,71,4,9,2,3303.86,1,7,Standard Loyal
CUST0001756,37,4,12,3,9563.76,3,10,Standard Loyal
CUST0001757,25,5,11,3,13964.99,4,12,High-Value Loyal
CUST0001758,82,4,9,2,9839.14,3,9,Standard Loyal
CUST0001759,87,4,10,3,5933.4400000000005,2,9,Standard Loyal
CUST0001760,16,5,13,3,6328.95,2,10,Standard Loyal
CUST0001761,76,4,7,2,1526.81,1,7,Standard Loyal
CUST0001762,70,4,10,3,6700.1900000000005,2,9,Standard Loyal
CUST0001763,10,5,10,3,4196.71,1,9,Standard Loyal
CUST0001764,59,4,12,3,5243.05,2,9,Standard Loyal
CUST0001765,51,4,13,3,15232.05,5,12,High-Value Loyal
CUST0001766,48,4,8,2,7262.8,3,9,Standard Loyal
CUST0001767,84,4,10,3,9811.96,3,10,Standard Loyal
CUST0001768,2,5,18,5,5796.42,2,12,Loyal Frequent
CUST0001769,105,3,16,4,10192.19,3,10,Loyal Frequent
CUST0001770,6,5,10,3,4556.370000000001,2,10,Standard Loyal
CUST0001771,14,5,11,3,2912.35,1,9,Standard Loyal
CUST0001772,14,5,15,4,7575.15,3,12,Loyal Frequent
CUST0001773,23,5,10,3,5812.8,2,10,Standard Loyal
CUST0001774,113,3,12,3,7888.84,3,9,Standard Loyal
CUST0001775,13,5,10,3,8731.59,3,11,Standard Loyal
CUST0001776,14,5,15,4,6951.85,2,11,Loyal Frequent
CUST0001777,52,4,10,3,7178.39,3,10,Standard Loyal
CUST0001778,12,5,18,5,6193.83,2,12,Loyal Frequent
CUST0001779,74,4,14,4,9069.02,3,11,Loyal Frequent
CUST0001780,52,4,13,3,7192.33,3,10,Standard Loyal
CUST0001781,15,5,15,4,14423.050000000001,4,13,Champions
CUST0001782,36,4,15,4,15375.11,5,13,Champions
CUST0001783,24,5,18,5,7895.08,3,13,Champions
CUST0001784,48,4,15,4,5368.33,2,10,Loyal Frequent
CUST0001785,7,5,9,2,2765.89,1,8,Standard Loyal
CUST0001786,24,5,12,3,5194.41,2,10,Standard Loyal
CUST0001787,25,5,14,4,12896.29,4,13,Champions
CUST0001788,74,4,11,3,10948.329999999998,4,11,High-Value Loyal
CUST0001789,12,5,15,4,3005.44,1,10,Loyal Frequent
CUST0001790,11,5,23,5,9056.68,3,13,Champions
CUST0001791,229,2,7,2,3506.84,1,5,At-Risk Standard
CUST0001792,60,4,13,3,3438.91,1,8,Standard Loyal
CUST0001793,12,5,14,4,9626.84,3,12,Loyal Frequent
CUST0001794,28,5,20,5,12075.07,4,14,Champions
CUST0001795,49,4,12,3,11622.67,4,11,High-Value Loyal
CUST0001796,14,5,15,4,7242.219999999999,3,12,Loyal Frequent
CUST0001797,94,3,10,3,10054.6,3,9,Standard Loyal
CUST0001798,9,5,12,3,12799.52,4,12,High-Value Loyal
CUST0001799,67,4,15,4,8707.86,3,11,Loyal Frequent
CUST0001800,42,4,13,3,11540.38,4,11,High-Value Loyal
CUST0001801,59,4,11,3,7247.37,3,10,Standard Loyal
CUST0001802,115,3,11,3,5875.71,2,8,Standard Loyal
CUST0001803,35,4,11,3,4123.09,1,8,Standard Loyal
CUST0001804,49,4,15,4,20020.77,5,13,Champions
CUST0001805,9,5,13,3,4960.13,2,10,Standard Loyal
CUST0001806,65,4,17,4,11687.369999999999,4,12,High-Value Loyal
